transaction_id,posted_at,statement_number,source_drive_id,account_ending,description,supplier_normalised,debit_amount,credit_amount,running_balance,movement_class,receipt_search_status
fddc479c65b502b0caf44dfc,2024-11-15,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 12 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,30.99,0.00,7247.45,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
ba8a79912c0dc42b93cc6546,2024-11-15,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ INTERNET BANKING FUNDS TFER TRANSFER [REDACTED_ACCOUNT] TO [REDACTED_ACCOUNT],TRANSFER [REDACTED_ACCOUNT] TO [REDACTED_ACCOUNT],93.15,0.00,7154.30,TRANSFER_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
481d1561fe9774b7f322358a,2024-11-18,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 COLES 5588 KIRRAWEE EFFECTIVE DATE 16 NOV 2024,COLES 5588 KIRRAWEE,26.37,0.00,7127.93,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
bc615d682f98245b3cd5c80a,2024-11-18,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 COLES EXPRESS 1607 CREMORNE EFFECTIVE DATE 15 NOV 2024,COLES EXPRESS 1607 CREMORNE,41.83,0.00,7086.10,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
987a242f68a86ba783272bfc,2024-11-18,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 EG GROUP/1 CAPE ST DICKSON EFFECTIVE DATE 14 NOV 2024,EG GROUP/1 CAPE ST DICKSON,84.61,0.00,7001.49,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
51d4ce78933d99db6818a59d,2024-11-18,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ MOBILE BANKING PAYMENT [REDACTED_ACCOUNT] TO BW AUTOMOTIVE,ANZ MOBILE BANKING PAYMENT [REDACTED_ACCOUNT] TO BW AUTOMOTIVE,518.63,0.00,6482.86,TRANSFER_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
9d53d7be212ef7da9c1b5cab,2024-11-18,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ INTERNET BANKING BPAY AMERICAN EXPRESS {[REDACTED_ACCOUNT]},AMERICAN EXPRESS {[REDACTED_ACCOUNT]},1600.00,0.00,4882.86,CARD_REPAYMENT,NOT_SEARCHED_OR_NOT_FOUND
913ca6420f84a399fb8dc894,2024-11-19,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 PAYPAL *VISITON2LDN [REDACTED_ACCOUNT] EFFECTIVE DATE 17 NOV 2024,PAYPAL *VISITON2LDN [REDACTED_ACCOUNT],104.70,0.00,4778.16,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
135a773b9fe412f846ae1e63,2024-11-20,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 SMP*KIRRAWEE TOBACCONI KIRRAWEE EFFECTIVE DATE 17 NOV 2024,SMP*KIRRAWEE TOBACCONI KIRRAWEE,6.08,0.00,4772.08,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
6b3f6d8963242d1349e2cd9c,2024-11-20,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 MIRANDA PHARMACY MIRANDA EFFECTIVE DATE 17 NOV 2024,MIRANDA PHARMACY MIRANDA,57.98,0.00,4714.10,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
2b282bcf448fc509b626aa2c,2024-11-21,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,INTL PAYMENT FROM DIALECTICA LTD REF:[REDACTED_ACCOUNT],INTL PAYMENT FROM DIALECTICA LTD REF:[REDACTED_ACCOUNT],0.00,45.93,4760.03,EXTERNAL_INFLOW_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
40d32ccbcf0ff1519e4a69f5,2024-11-21,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 ALDI STORES - KIRRAWEE KIRRAWEE EFFECTIVE DATE 17 NOV 2024,ALDI STORES - KIRRAWEE KIRRAWEE,30.81,0.00,4729.22,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
40cc89f38de46a7b87770cda,2024-11-21,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 EG GROUP/661 NORTHBOURNE LYNEHAM EFFECTIVE DATE 19 NOV 2024,EG GROUP/661 NORTHBOURNE LYNEHAM,102.17,0.00,4578.94,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
7a366c8019ff6f981c58dfc8,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,9.96,0.00,4568.98,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
d3973560a37ae9c3fad8b252,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,10.36,0.00,4558.62,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
1feac363f07e71cbea6bcbd0,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,11.66,0.00,4546.96,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
559f484c1c3ec6f4b0f371b5,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,12.75,0.00,4534.21,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
c0b9cf619ffaeecdf57bf92e,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,17.20,0.00,4517.01,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
9b6f903d69a58009544abd21,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,23.34,0.00,4493.67,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
2f90dfac8196b5d98b2e13e7,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 MTR PTRLM CREMORNE MOSMAN EFFECTIVE DATE 19 NOV 2024,MTR PTRLM CREMORNE MOSMAN,47.50,0.00,4446.17,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
06b746214b01ab978eed04a6,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 20 NOV 2024,TEMU.COM PARRAMATTA,305.77,0.00,4140.40,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
f903026d3608c055ba2984af,2024-11-22,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AIRBNB * HM3RMHWAT9 SURRY HILLS EFFECTIVE DATE 19 NOV 2024,AIRBNB * HM3RMHWAT9 SURRY HILLS,430.93,0.00,3709.47,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
85d76f223e309e5dd93ab750,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ M-BANKING FUNDS TFER TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT],TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT],0.00,500.00,4209.47,TRANSFER_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
f056c6020e59894046075b3e,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ M-BANKING FUNDS TFER TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT] EFFECTIVE DATE 24 NOV 2024,TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT],0.00,2000.00,6209.47,TRANSFER_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
bae17e7e55095c0fe291dec6,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON AU SYDNEY SOUTH,7.96,0.00,6201.51,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
39ae2af2c6b3806470259e64,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 COLES EXPRESS 1607 CREMORNE EFFECTIVE DATE 21 NOV 2024,COLES EXPRESS 1607 CREMORNE,56.13,0.00,6145.38,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
7576955d3095ea8b712e2279,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,EFTPOS SHELL REDDY EXPRESS BRI BRIGHTON LE SAU,SHELL REDDY EXPRESS BRI BRIGHTON LE SAU,78.09,0.00,6067.29,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
0bf1f7742ca50d65cfec9d1a,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,282.99,0.00,5784.30,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
fd7cb47a532fb957d354f3da,2024-11-25,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 CIRQUE DU SOLEIL SYDNEY EFFECTIVE DATE 23 NOV 2024,CIRQUE DU SOLEIL SYDNEY,534.00,0.00,5250.30,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
15feb6e3bf93ded8cd3d8c29,2024-11-26,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 24 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,22.09,0.00,4028.21,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
a858bfa3664113ec2d7380cd,2024-11-27,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,42.95,0.00,3985.26,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
693895149e27a0f44637e1d8,2024-11-27,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,54.95,0.00,3930.31,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
ce2248749bc9536579027d05,2024-11-27,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 INITIAL.C TECHNOLOGY P REGENTS PARK EFFECTIVE DATE 25 NOV 2024,INITIAL.C TECHNOLOGY P REGENTS PARK,72.05,0.00,3858.26,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
ed71ebac641d4c1911922d58,2024-11-27,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,151.12,0.00,3707.14,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
1f85f3d891e447875e8dc816,2024-11-27,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,151.12,0.00,3556.02,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
e5fa1ad4cb32851ce2655a8e,2024-11-28,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 COLES EXPRESS 1739 WATTLE GROVE EFFECTIVE DATE 26 NOV 2024,COLES EXPRESS 1739 WATTLE GROVE,6.90,0.00,3549.12,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
5b0bccb2874c8d85abe3c470,2024-11-28,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 COLES 4787 CANBERRA EFFECTIVE DATE 26 NOV 2024,COLES 4787 CANBERRA,32.57,0.00,3516.55,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
33761064e311252b895679c5,2024-11-28,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 BUNNINGS [REDACTED_ACCOUNT] KIRRAWEE EFFECTIVE DATE 25 NOV 2024,BUNNINGS [REDACTED_ACCOUNT] KIRRAWEE,66.25,0.00,3450.30,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
7ed834452e7a9864604e833f,2024-11-28,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 26 NOV 2024,TEMU.COM PARRAMATTA,69.26,0.00,3381.04,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
a29b1d0b6cceb810f04c907e,2024-11-28,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 23 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,85.95,0.00,3295.09,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
231cc4b88d38262230a36434,2024-11-29,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON AU SYDNEY SOUTH EFFECTIVE DATE 27 NOV 2024,AMAZON AU SYDNEY SOUTH,33.90,0.00,3261.19,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
789da7b938ce4b2a1313a61c,2024-11-29,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 OPENAI *CHATGPT SUBSCR HTTPSOPENAI.C 22.00 USD INC O/S FEE $1.02 EFFECTIVE DATE 28 NOV 2024,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.C 22.00 USD INC O/S FEE $1.02,35.08,0.00,3226.11,EXTERNAL_EXPENDITURE,CANDIDATE_EMAIL_FOUND
ba078e1a09d77598d17a0b46,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 28 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,15.14,0.00,3211.01,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
70f233339fb3fe8d9208711f,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 SQ *SUNDAY ROAD BREWING KIRRAWEE EFFECTIVE DATE 30 NOV 2024,SQ *SUNDAY ROAD BREWING KIRRAWEE,20.75,0.00,3190.26,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
253611f8f889f3c336dbbf47,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 SQ *SUNDAY ROAD BREWING KIRRAWEE EFFECTIVE DATE 30 NOV 2024,SQ *SUNDAY ROAD BREWING KIRRAWEE,20.75,0.00,3169.51,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
847b88d72a25fc0cc8a9da66,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 MTR PTRLM CREMORNE MOSMAN EFFECTIVE DATE 28 NOV 2024,MTR PTRLM CREMORNE MOSMAN,57.00,0.00,3091.76,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
450fbff5df287e30c7ad515a,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 LIQUORLAND 2609 KIRRAWEE EFFECTIVE DATE 30 NOV 2024,LIQUORLAND 2609 KIRRAWEE,72.00,0.00,3019.76,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
13f346371dd03bba5ae73222,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 EG GROUP/661 NORTHBOURNE LYNEHAM EFFECTIVE DATE 28 NOV 2024,EG GROUP/661 NORTHBOURNE LYNEHAM,93.52,0.00,2926.24,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
4c0243e8cb6e70887a72946d,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 SMP*ROVERX KIRRAWEE EFFECTIVE DATE 29 NOV 2024,SMP*ROVERX KIRRAWEE,503.17,0.00,2423.07,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
8685e390f71f3aa2694f90b4,2024-12-02,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON AU SYDNEY SOUTH EFFECTIVE DATE 24 NOV 2024,AMAZON AU SYDNEY SOUTH,699.00,0.00,1724.07,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
3f4b82005b169bf86880489f,2024-12-03,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TRANSPORTFORNSW TAP SYDNEY EFFECTIVE DATE 30 NOV 2024,TRANSPORTFORNSW TAP SYDNEY,8.40,0.00,1715.67,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
f7178c6cc2788f38dec7fc1a,2024-12-03,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 ELEVENLABS.IO-EFA4A12C ELEVENLABS.IO 5.50 USD INC O/S FEE $0.25 EFFECTIVE DATE 02 DEC 2024,ELEVENLABS.IO-EFA4A12C ELEVENLABS.IO 5.50 USD INC O/S FEE $0.25,8.72,0.00,1706.95,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
3ea590cd41ac8858fc8fa6a7,2024-12-03,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 FRESHBOOKS 866-303-6061 EFFECTIVE DATE 02 DEC 2024,FRESHBOOKS 866-303-6061,50.00,0.00,1656.95,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
4bd7951f7d1d3085ec5e27e4,2024-12-03,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,EFTPOS SHELL REDDY EXPRESS BRI BRIGHTON LE SAU,SHELL REDDY EXPRESS BRI BRIGHTON LE SAU,56.75,0.00,1600.20,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
e83a6e6d276048d0805a4da0,2024-12-04,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON MARKETPLACE AU SYDNEY SOUTH EFFECTIVE DATE 28 NOV 2024,AMAZON MARKETPLACE AU SYDNEY SOUTH,24.00,0.00,1576.20,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
bd09b31e89eb5a4de1ffcceb,2024-12-04,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 S FARAG & M KAOUTARA KIRRAWEE EFFECTIVE DATE 02 DEC 2024,S FARAG & M KAOUTARA KIRRAWEE,31.95,0.00,1544.25,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
fb9f6578e885ed2368bcdee4,2024-12-04,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 CANDOR MEDICAL KENSINGTON GR EFFECTIVE DATE 02 DEC 2024,CANDOR MEDICAL KENSINGTON GR,59.73,0.00,1484.52,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
7636ded84f11157a7df90a4d,2024-12-04,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 CANDOR MEDICAL KENSINGTON GR EFFECTIVE DATE 02 DEC 2024,CANDOR MEDICAL KENSINGTON GR,287.55,0.00,1196.97,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
bbace2aebf44b2c53dbdb8a5,2024-12-05,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ M-BANKING FUNDS TFER TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT],TRANSFER [REDACTED_ACCOUNT] FROM [REDACTED_ACCOUNT],0.00,25000.00,26196.97,TRANSFER_REVIEW,NOT_SEARCHED_OR_NOT_FOUND
0fe50d94c2adf6fc25904989,2024-12-05,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 TEMU.COM PARRAMATTA EFFECTIVE DATE 03 DEC 2024,TEMU.COM PARRAMATTA,24.64,0.00,26172.33,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
593452026574e0b9320a2141,2024-12-05,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ INTERNET BANKING BPAY AMERICAN EXPRESS {[REDACTED_ACCOUNT]},AMERICAN EXPRESS {[REDACTED_ACCOUNT]},500.00,0.00,25672.33,CARD_REPAYMENT,NOT_SEARCHED_OR_NOT_FOUND
5121c74e18995e7dfdb14184,2024-12-05,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ INTERNET BANKING BPAY SYDNEY WATER {[REDACTED_ACCOUNT]},SYDNEY WATER {[REDACTED_ACCOUNT]},776.00,0.00,24896.33,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
85d12ae7a89298c87da66735,2024-12-05,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,ANZ INTERNET BANKING BPAY SCECGS REDLANDS {[REDACTED_ACCOUNT]},SCECGS REDLANDS {[REDACTED_ACCOUNT]},5480.00,0.00,19416.33,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
b35040753a7274cafafd24dc,2024-12-09,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON AU SYDNEY SOUTH EFFECTIVE DATE 05 DEC 2024,AMAZON AU SYDNEY SOUTH,15.30,0.00,19265.03,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
07ea8e5d2e86783732989e83,2024-12-09,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMAZON AU SYDNEY SOUTH EFFECTIVE DATE 05 DEC 2024,AMAZON AU SYDNEY SOUTH,22.50,0.00,19242.53,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
10870292b573f4c15f00699d,2024-12-09,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 THE GROCERY STORE NS MIRANDA EFFECTIVE DATE 06 DEC 2024,THE GROCERY STORE NS MIRANDA,31.48,0.00,19211.05,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
0d2b94feb741de667e2ac12f,2024-12-09,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 AMPOL NEUTRAL B 22447F NEUTRAL BAY EFFECTIVE DATE 05 DEC 2024,AMPOL NEUTRAL B 22447F NEUTRAL BAY,43.81,0.00,19167.24,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
cde58bd9a1f0c60edccd229b,2024-12-09,21,1qNFG-SeqHquwoSFm-e2TYPkUfkZT6Q7w,8406,VISA DEBIT PURCHASE CARD 2794 SMP*MY BANGKOK RESTAUR KIRRAWEE EFFECTIVE DATE 06 DEC 2024,SMP*MY BANGKOK RESTAUR KIRRAWEE,62.21,0.00,19105.03,EXTERNAL_EXPENDITURE,NOT_SEARCHED_OR_NOT_FOUND
